map,window,working_message_index,selected_ids,new_at_k7
official32_minus71.json,10,34431,"4,5,6,11,14,22,25,32",0
official32_minus71.json,10,6819,"1,3,7,9,12,14,17,27,70",0
official32_minus71.json,10,33160,"4,5,6,7,11",0
official32_minus71.json,10,44433,"1,18,69",0
official32_minus71.json,10,34268,"1,2,10,69",0
official32_minus71.json,10,46371,"18,23,25,27,69",0
official32_minus71.json,10,22999,"19,27,32",0
official32_minus71.json,10,53698,"1,2,3,9,12,27,32,69",0
official32_minus71.json,10,20022,"1,2,10,69",0
official32_minus71.json,10,8227,"5,6,9,11,14,16,27,31,34",0
official32_minus71.json,10,32812,"5,6,7,9,31",0
official32_minus71.json,10,16973,"14,20,32",0
official32_minus71.json,10,9492,"2,3,27,69",0
official32_minus71.json,10,6431,"18,27,69",0
official32_minus71.json,10,43872,"4,5,9,14,20,22,27,31,32",0
official32_minus71.json,10,5236,"14,19,20,32",0
official32_minus71.json,10,48770,"4,5,14,70",0
official32_minus71.json,10,4583,"14,27,32",0
official32_minus71.json,10,46339,"5,9,14,22",0
official32_minus71.json,10,45684,"4,5,9,11,14,20,34",0
official32_minus71.json,10,24694,"2,10,69",1
official32_minus71.json,10,7513,"1,4,5,20,32,70",0
official32_minus71.json,10,15792,"1,17,70",0
official32_minus71.json,10,50233,"1,2,10,69",0
official32_minus71.json,10,18104,"18,27,32",0
official32_minus71.json,10,17851,"15,19,25,50",0
official32_minus71.json,10,8797,"9,14,20",0
official32_minus71.json,10,28343,"2,10,69",1
official32_minus71.json,10,24548,"9,11,12,14",0
official32_minus71.json,10,45375,"18,25,27,69",0
official32_minus71.json,10,22624,"14,27,69",0
official32_minus71.json,10,30081,"15,18,19,25,32",0
official32_minus71.json,10,22762,"5,14,20,25,44",0
official32_minus71.json,10,8369,"1,14,18,27",0
official32_minus71.json,10,32929,"3,4,5,9,14,32",0
official32_minus71.json,10,51007,"5,11,22",0
official32_minus71.json,10,39388,"12,14,20,32",0
official32_minus71.json,10,35764,"14,19,20",0
official32_minus71.json,10,37617,"7,9,11,31",0
official32_minus71.json,10,24651,"5,6,9,14,19,20,22,27,32",0
official32_minus71.json,10,326,"5,9,14,20,22,32,34",0
official32_minus71.json,10,39379,"4,5,12,14,32",0
official32_minus71.json,10,19179,"1,9,12,17",0
official32_minus71.json,10,21698,"18,19,25",0
official32_minus71.json,10,55044,"18,27,32",0
official32_minus71.json,10,51822,"14,18,27",0
official32_minus71.json,10,33187,"2,10,69",1
official32_minus71.json,10,38278,"2,10,69",1
official32_minus71.json,10,51160,"3,4,5,6,9,11,12,14,17,31",0
official32_minus71.json,10,3290,"2,10,69",1
official32_minus71.json,10,20290,"2,12,14,18,27,69",0
official32_minus71.json,10,18190,"4,14,20,27,32",0
official32_minus71.json,10,25229,"4,5,6,9,14,19,20,22,27,32",0
official32_minus71.json,10,7192,"1,7,12,14,17,18,32,70",0
official32_minus71.json,10,25218,"14,27,32,69",0
official32_minus71.json,10,37602,"2,10,69",1
official32_minus71.json,10,41656,"2,10,69",1
official32_minus71.json,10,22586,"2,10,69",1
official32_minus71.json,10,5972,"9,12,14,20",0
official32_minus71.json,10,49216,"18,25,27,32,69",0
official32_minus71.json,10,26927,"1,27,32",0
official32_minus71.json,10,44019,"4,5,9,11,14,20,22,27,32",0
official32_minus71.json,10,44224,"18,20,32,69",0
official32_minus71.json,10,218,"7,17,70",0
official32_minus71.json,10,27993,"4,5,6,9,14,31",0
official32_minus71.json,10,28937,"2,10,69",1
official32_minus71.json,10,29516,"3,4,27",0
official32_minus71.json,10,14440,"4,5,9,11,14,17,18,19,20,32",0
official32_minus71.json,10,10908,"19,27,32,50",0
official32_minus71.json,10,41079,"19,25,32,69",0
official32_minus71.json,10,26816,"4,14,20,22",0
official32_minus71.json,10,6878,"9,14,27",0
official32_minus71.json,10,16899,"7,31,48",0
official32_minus71.json,10,3082,"1,2,10,69",0
official32_minus71.json,10,17320,"1,9,14,19",0
official32_minus71.json,10,9401,"14,18,27",0
official32_minus71.json,10,10478,"1,3,18,69",0
official32_minus71.json,10,24329,"2,10,69",1
official32_minus71.json,10,47953,"1,2,14,27",0
official32_minus71.json,10,19536,"1,17,69",0
official32_minus71.json,10,12437,"14,18,19,20",0
official32_minus71.json,10,1157,"2,9,11,12",0
official32_minus71.json,10,36882,"14,18,19,20",0
official32_minus71.json,10,47814,"2,10,69",1
official32_minus71.json,10,15525,"14,15,18,27",0
official32_minus71.json,10,38848,"4,5,6,9,32",0
official32_minus71.json,10,2841,"14,20,32",0
official32_minus71.json,10,21591,"2,10,69",1
official32_minus71.json,10,46653,"1,14,19,27,32",0
official32_minus71.json,10,12441,"2,10,69",1
official32_minus71.json,10,7475,"1,7,17",0
official32_minus71.json,10,31002,"18,27,69",0
official32_minus71.json,10,47690,"5,11,14,20,22,32",0
official32_minus71.json,10,16540,"1,3,5,6,15,18,19,22",0
official32_minus71.json,10,41422,"18,25,27",0
official32_minus71.json,10,22357,"1,9,14,18,32,69",0
official32_minus71.json,10,5723,"1,2,17",0
official32_minus71.json,10,22335,"5,18,19,27,32,69",0
official32_minus71.json,10,41494,"18,27,69",0
official32_minus71.json,10,30983,"9,12,14",0
official32_minus71.json,10,51915,"18,27,69",0
official32_minus71.json,10,16472,"9,14,18,27,69",0
official32_minus71.json,10,21329,"1,4,5,6,9,11,14,22,32,34",0
official32_minus71.json,10,34266,"2,10,69",1
official32_minus71.json,10,51199,"2,10,69",1
official32_minus71.json,10,17459,"1,2,10,69",0
official32_minus71.json,10,7270,"5,6,22",0
official32_minus71.json,10,16483,"18,27,69",0
official32_minus71.json,10,37185,"6,7,11",0
official32_minus71.json,10,43617,"4,7,11,14",0
official32_minus71.json,10,18265,"6,16,19,25",0
official32_minus71.json,10,49399,"7,12,17",0
official32_minus71.json,10,16165,"1,2,10,69",0
official32_minus71.json,10,870,"1,2,10",0
official32_minus71.json,10,18655,"2,7,12,17,27",0
official32_minus71.json,10,15290,"4,5,14,20,22,32,34",0
official32_minus71.json,10,51906,"5,19,20,31,32",0
official32_minus71.json,10,14066,"14,20,32",0
official32_minus71.json,10,2213,"9,12,14",0
official32_minus71.json,10,16715,"2,10,69",1
official32_minus71.json,10,51480,"2,10,69",1
official32_minus71.json,10,45837,"2,10,69",1
official32_minus71.json,10,23240,"14,27,32",0
official32_minus71.json,10,260,"2,10,69",1
official32_minus71.json,10,12249,"2,10,69",1
official32_minus71.json,10,26537,"14,20,32",0
official32_minus71.json,10,7945,"14,19,20,23",0
official32_minus71.json,10,33356,"14,20,32",0
official32_minus71.json,10,43800,"4,9,32",0
official32_minus71.json,10,8911,"1,4,9,11,14,18,27,31,32,37",0
official32_minus71.json,10,21575,"1,3,7,17,27,37,70",0
official32_minus71.json,10,36207,"1,2,10,17,69",0
official32_minus71.json,10,18675,"4,5,6,20,22",0
official32_minus71.json,10,29049,"1,14,17",0
official32_minus71.json,10,16353,"3,10,69",0
official32_minus71.json,10,3204,"4,7,11,17,31",0
official32_minus71.json,10,37931,"9,14,20,32",0
official32_minus71.json,10,42920,"4,17,32",0
official32_minus71.json,10,27788,"2,10,11,69",0
official32_minus71.json,10,34356,"4,6,9,11,14,20,22,32",0
official32_minus71.json,10,1814,"14,18,27,32,69",0
official32_minus71.json,10,10244,"1,2,7,9,14",0
official32_minus71.json,10,4887,"9,11,12,14,18,27,69",0
official32_minus71.json,10,55030,"11,14,32",0
official32_minus71.json,10,54354,"1,12,14,32,48",0
official32_minus71.json,10,43643,"9,12,14,20,27",0
official32_minus71.json,10,54797,"2,10,69",1
official32_minus71.json,10,20232,"9,11,14,20,32",0
official32_minus71.json,10,36751,"5,14,22",0
official32_minus71.json,10,24816,"5,9,11,14,20,27,32",0
official32_minus71.json,10,36589,"9,11,12,14,20,27",0
official32_minus71.json,10,5171,"2,14,17",0
official32_minus71.json,10,16706,"18,27,69",0
official32_minus71.json,10,13379,"9,14,18,20,22",0
official32_minus71.json,10,25379,"1,2,10,69",0
official32_minus71.json,10,41466,"5,6,9,14,19,20,32",0
official32_minus71.json,10,44033,"15,18,25,27,32,69",0
official32_minus71.json,10,48616,"1,2,10,69",0
official32_minus71.json,10,44262,"1,4,9,12,14,18,27",0
official32_minus71.json,10,18025,"1,7,9,12,14,17",0
official32_minus71.json,10,23539,"5,6,9,32,69",0
official32_minus71.json,10,10526,"1,2,7,9,12,17,70",0
official32_minus71.json,10,46320,"5,14,16,20,22,34",0
official32_minus71.json,10,617,"2,10,17",0
official32_minus71.json,10,448,"1,4,5,9,11,14,20,27,32",0
official32_minus71.json,10,32980,"4,9,11,14,31,48",0
official32_minus71.json,10,37246,"9,11,14,22",0
official32_minus71.json,10,45831,"1,2,3,10,69",0
official32_minus71.json,10,51071,"4,5,14,20,31,32",0
official32_minus71.json,10,18390,"5,11,12",0
official32_minus71.json,10,33046,"2,9,12,14",0
official32_minus71.json,10,50335,"4,6,9,19,32",0
official32_minus71.json,10,22440,"4,5,7,11,31",0
official32_minus71.json,10,17026,"2,10,69",1
official32_minus71.json,10,7308,"4,5,11,14,32",0
official32_minus71.json,10,14980,"4,5,14",0
official32_minus71.json,10,8618,"14,20,32",0
official32_minus71.json,10,37805,"4,5,6,11,14,22,27",0
official32_minus71.json,10,18428,"5,9,20,25",0
official32_minus71.json,10,51973,"9,19,27,32,69",0
official32_minus71.json,10,54799,"4,5,6,11,14,22,31",0
official32_minus71.json,10,35504,"4,9,11,20",0
official32_minus71.json,10,34592,"1,7,17,70",0
official32_minus71.json,10,21836,"9,12,14",0
official32_minus71.json,10,4265,"1,2,17,27,32,69,70",0
official32_minus71.json,10,15977,"18,27,32",0
official32_minus71.json,10,18279,"18,27,69",0
official32_minus71.json,10,51035,"3,10,69",0
official32_minus71.json,10,14160,"4,9,12,32",0
official32_minus71.json,10,33827,"5,9,18,20,32",0
official32_minus71.json,10,3909,"14,18,32",0
official32_minus71.json,10,8829,"4,5,6,9,11,22",0
official32_minus71.json,10,47811,"2,10,11,14,27,69",0
official32_minus71.json,10,25500,"4,5,22",0
official32_minus71.json,10,51571,"18,27,32",0
official32_minus71.json,10,8208,"18,25,27,69",0
official32_minus71.json,10,20471,"4,7,9,11,22,31",0
official32_minus71.json,10,28782,"4,5,9,11,22,32,34",0
official32_minus71.json,10,47926,"11,12,69",0
official32_minus71.json,10,7865,"4,5,6,9,11,14,16,27,31,34",0
official32_minus71.json,10,19945,"4,5,6,9,11,14,16,22,31,32",0
official32_minus71.json,10,8211,"14,27,69",0
official32_minus71.json,10,28770,"2,10,69",1
official32_minus71.json,10,3599,"18,25,27,69",0
official32_minus71.json,10,30436,"9,11,12,14",0
official32_minus71.json,10,2379,"2,4,9,11,14,18,27",0
official32_minus71.json,10,39255,"5,9,11,20,34",0
official32_minus71.json,10,46586,"2,10,69",1
official32_minus71.json,10,39944,"4,5,7,11,22,31",0
official32_minus71.json,10,54420,"2,10,69",1
official32_minus71.json,10,4846,"1,7,9,12,14,17,27,70",0
official32_minus71.json,10,47063,"2,9,12",0
official32_minus71.json,10,47805,"7,9,17",0
official32_minus71.json,10,1430,"9,14,15,19,32,69",0
official32_minus71.json,10,22017,"5,6,14,16,32",0
official32_minus71.json,10,4331,"2,10,69",1
official32_minus71.json,10,10792,"1,27,69",0
official32_minus71.json,10,3085,"18,27,69",0
official32_minus71.json,10,51795,"5,9,14,32",0
official32_minus71.json,10,20349,"1,2,3,7,11,12,17,31,70",0
official32_minus71.json,10,16927,"1,7,17",0
official32_minus71.json,10,4267,"14,27,32",0
official32_minus71.json,10,41777,"14,27,32,69",0
official32_minus71.json,10,24556,"11,14,18,27,32,69",0
official32_minus71.json,10,21356,"1,2,10",0
official32_minus71.json,10,26577,"2,10,69",1
official32_minus71.json,10,30057,"6,7,11",0
official32_minus71.json,10,6946,"15,18,19,25,27,69",0
official32_minus71.json,10,10096,"14,27,32,69",0
official32_minus71.json,10,30990,"1,3,17",0
official32_minus71.json,10,18254,"2,10,69",1
official32_minus71.json,10,39280,"6,9,14,17",0
official32_minus71.json,10,38831,"5,20,22",0
official32_minus71.json,10,24898,"1,2,10,69",0
official32_minus71.json,10,49724,"15,19,50",0
official32_minus71.json,10,14881,"9,14,18,20,27,32",0
official32_minus71.json,10,42234,"18,27,69",0
official32_minus71.json,10,19666,"18,19,27",0
official32_minus71.json,10,1692,"4,7,9,11,14,17,31",0
official32_minus71.json,10,51073,"9,12,17",0
official32_minus71.json,10,54397,"1,2,9,17,27,70",0
official32_minus71.json,10,24031,"2,10,69",1
official32_minus71.json,10,47480,"18,25,27",0
official32_minus71.json,10,46629,"2,10,69",1
official32_minus71.json,10,10231,"2,10,69",1
official32_minus71.json,10,13440,"1,2,3,7,9,12,27,69",0
official32_minus71.json,10,41571,"7,9,14",0
official32_minus71.json,10,12042,"4,5,9,14,20,27,32",0
official32_minus71.json,10,51454,"5,19,23,44",0
official32_minus71.json,10,22154,"18,27,69",0
official32_minus71.json,10,47715,"9,12,14",0
official32_minus71.json,10,615,"2,10,69",1
official32_minus71.json,10,6338,"6,7,11",0
official32_minus71.json,10,3180,"2,10,27",1
official32_minus71.json,10,19656,"11,27,32",0
official32_minus71.json,10,49974,"11,14,32",0
official32_minus71.json,10,20988,"4,5,7,11,14,22",0
official32_minus71.json,10,7793,"1,2,10,69",0
official32_minus71.json,10,4298,"2,10,69",1
official32_minus71.json,10,40867,"2,10,11,69",0
official32_minus71.json,10,20756,"2,10,18",0
official32_minus71.json,10,6682,"1,2,10,69",0
official32_minus71.json,10,44872,"14,19,20,23",0
official32_minus71.json,10,249,"2,10,69",1
official32_minus71.json,10,10008,"7,17,27",0
official32_minus71.json,10,9771,"1,2,3,10,27,69",0
official32_minus71.json,10,4276,"18,25,27,32",0
official32_minus71.json,10,41740,"9,11,14,22",0
official32_minus71.json,10,7266,"4,9,12,14",0
official32_minus71.json,10,50728,"18,27,69",0
official32_minus71.json,10,47434,"1,7,11,31",0
official32_minus71.json,10,46888,"5,6,14",0
official32_minus71.json,10,30260,"1,2,4,5,7,11,14,17,31,70",0
official32_minus71.json,10,9126,"1,9,12,14",0
official32_minus71.json,10,40137,"4,14,20",0
official32_minus71.json,10,29473,"5,9,14,20,32",0
official32_minus71.json,10,38002,"2,10,69",1
official32_minus71.json,10,23641,"19,27,32",0
official32_minus71.json,10,20014,"2,10,69",1
official32_minus71.json,10,27704,"11,14,18,19,23,32,69",0
official32_minus71.json,10,38846,"5,20,22",0
official32_minus71.json,10,52904,"4,5,6,9,11,14,18,20,32,34",0
official32_minus71.json,10,22858,"1,17,70",0
official32_minus71.json,10,19403,"2,17,27,69",0
official32_minus71.json,10,6766,"1,2,17,27",0
official32_minus71.json,10,24964,"1,2,10,69",0
official32_minus71.json,10,28607,"2,10,69",1
official32_minus71.json,10,29824,"3,18,27",0
official32_minus71.json,10,11955,"4,5,6,11,14,27,32",0
official32_minus71.json,10,48802,"1,2,10",0
official32_minus71.json,10,47976,"14,27,32,69",0
official32_minus71.json,10,1047,"14,18,27,32",0
official32_minus71.json,10,49618,"7,9,11,14,48",0
official32_minus71.json,10,19663,"18,25,27,69",0
official32_minus71.json,10,33049,"10,27,69",1
official32_minus71.json,10,498,"15,19,23",0
official32_minus71.json,10,52095,"4,31,32",0
official32_minus71.json,10,32829,"9,14,31",0
official32_minus71.json,10,39972,"7,9,11,14",0
official32_minus71.json,10,55213,"1,17,70",0
official32_minus71.json,10,31190,"7,9,11,31,37",0
official32_minus71.json,10,18162,"4,5,9,14,15,19,20,22,27,32",0
official32_minus71.json,10,26115,"2,10,69",1
official32_minus71.json,10,46431,"14,18,27,32,69",0
official32_minus71.json,10,49630,"18,25,27",0
official32_minus71.json,10,20565,"1,17,70",0
official32_minus71.json,10,45293,"5,6,14,22,32",0
official32_minus71.json,10,32048,"2,10,69",1
official32_minus71.json,10,29826,"6,14,19,20,27",0
official32_minus71.json,10,1827,"18,27,69",0
official32_minus71.json,10,14476,"11,14,18,27,69",0
official32_minus71.json,10,32982,"18,19,27",0
official32_minus71.json,10,9528,"9,14,19,27,32",0
official32_minus71.json,10,8165,"9,11,14",0
official32_minus71.json,10,46513,"14,27,32,69",0
official32_minus71.json,10,38214,"1,10,69",0
official32_minus71.json,10,32625,"4,9,11",0
official32_minus71.json,10,22261,"14,27,32,69",0
official32_minus71.json,10,40793,"5,14,20,22",0
official32_minus71.json,10,47145,"5,9,11,14,22",0
official32_minus71.json,10,35532,"9,12,17",0
official32_minus71.json,10,15336,"15,18,25,32,69",0
official32_minus71.json,10,38248,"18,25,27",0
official32_minus71.json,10,38341,"2,10,69",1
official32_minus71.json,10,51448,"4,5,6,9,14",0
official32_minus71.json,10,23793,"18,25,69",0
official32_minus71.json,10,17632,"9,12,27",0
official32_minus71.json,10,17716,"1,2,7,17,18,27,70",0
official32_minus71.json,10,17658,"1,2,10",0
official32_minus71.json,10,8836,"2,14,18",0
official32_minus71.json,10,54263,"2,10,18",0
official32_minus71.json,10,24402,"4,5,6,9,11,14,22,32",0
official32_minus71.json,10,52619,"1,2,3,10,69",0
official32_minus71.json,10,16554,"1,17,70",0
official32_minus71.json,10,25975,"14,20,32",0
official32_minus71.json,10,13917,"1,2,10,69",0
official32_minus71.json,10,22825,"19,27,69",0
official32_minus71.json,10,19347,"5,20,32",0
official32_minus71.json,10,48627,"5,14,20",0
official32_minus71.json,10,34828,"2,10,69",1
official32_minus71.json,10,34512,"7,9,11,12,17",0
official32_minus71.json,10,54682,"1,7,17,70",0
official32_minus71.json,10,51129,"4,5,9,11,22,27,32,34",0
official32_minus71.json,10,24148,"9,12,14",0
official32_minus71.json,10,36982,"18,27,32",0
official32_minus71.json,10,43375,"2,3,10,11,69",0
official32_minus71.json,10,45821,"5,6,19,20,32",0
official32_minus71.json,10,12284,"14,18,32,69",0
official32_minus71.json,10,41401,"2,10,18,27,69",0
official32_minus71.json,10,44611,"7,9,12,18,27,48,69",0
official32_minus71.json,10,32282,"14,19,25,27,32",0
official32_minus71.json,10,18275,"1,4,5,6,11,14,20,22,32",0
official32_minus71.json,10,34344,"5,6,19,20,44",0
official32_minus71.json,10,9537,"4,14,17,31,32,70",0
official32_minus71.json,10,8509,"9,12,14,20",0
official32_minus71.json,10,30241,"11,14,31",0
official32_minus71.json,10,51225,"18,19,27,32",0
official32_minus71.json,10,39667,"2,10,18,69",0
official32_minus71.json,10,14738,"1,3,7,17,27,70",0
official32_minus71.json,10,34806,"14,18,25,27",0
official32_minus71.json,10,46885,"15,19,23,50",0
official32_minus71.json,10,16372,"4,5,6,14,16,20,32,70",0
official32_minus71.json,10,39892,"1,18,27,69",0
official32_minus71.json,10,35034,"1,10,69",0
official32_minus71.json,10,18443,"7,9,14,17",0
official32_minus71.json,10,35849,"1,4,5,6,9,14,20,22,32,34",0
